domain,label
issaquahtravel.com,benign
issc.org,benign
issrapollinare.it,phishing
issube-vakifbank-onlineislemler.com,phishing
issuu.com,benign
istanbulmortgages.com,benign
istanbulqueens.blogspot.com,benign
istanbulsackaynak.org,phishing
istanbultechnology.com,benign
istaria.jeuxonline.info,benign
isteve.blogspot.com,benign
isuagd.com,benign
isube.kuveyiturk.com,phishing
isubem-yapikredi.com,phishing
isuben-yapikredi.com,phishing
isubeqnbfinans.com,phishing
isud.org,benign
isuk.org.tr,phishing
isuma.biz,benign
isuma.tv,benign
isumaguideworks.net,benign
it-70-pro.com.br,phishing
it-services.my-free.website,phishing
it.ask.com,benign
it.fergonolhad.com,phishing
it.infophlino.com,phishing
itacardacesso.com,phishing
italcult.org.uk,benign
italian-grammar.italianforyou.com,benign
italian.dictionaries.ectaco.com,benign
italian.meetup.com,benign
italianamericancollection.org,benign
italianamericandemocrats.net,benign
italianamericandigest.com,benign
italianamericangirl.com,benign
italianamericanhistory.com,benign
italianamericanmuseum.org,benign
italianamericanpress.com,benign
italianamericanwriter.com,benign
italianamericanwritersassoc.wordpress.com,benign
italiancuisinect.com,benign
italianfinelinens.stores.yahoo.net,benign
italianforyou.com,benign
italianhall.org,benign
italianheritagemonth.com,benign
italianlanguage.it,benign
italianlanguagecourses.co.uk,benign
italianlanguagecourseschools.com,benign
italianlanguagefoundation.org,benign
italianlanguageguide.com,benign
italianlanguageresources.com,benign
italianlanguagesoftware.net,benign
italianpop.com,benign
italianrestaurantshuntingtonbeach.com,benign
italiansupermarket.com,benign
italiappalti.com,phishing
itallang.stanford.edu,benign
italtek.org,phishing
italy-amazon-sicurezza.vbasc.com,phishing
italy-hotel.net,benign
italy-mps-cartetitolari.www1.biz,phishing
italy-pizza.com,benign
italy-travel.net,benign
italy-weather-and-maps.com,benign
italy.com,benign
italy.theoffside.com,benign
italy.visahq.com,benign
italybyitaly.icu,phishing
italycontest.com,benign
itasmsonline.gq,phishing
itasomonline.com.br,phishing
itatv.com,benign
itau-bankline-book.duckdns.org,phishing
itau-bankline-c77.duckdns.org,phishing
itau-bankline-date.duckdns.org,phishing
itau-bankline-scr.duckdns.org,phishing
itau-bankline-screen.duckdns.org,phishing
itau-looking.oni.cc,phishing
itau.banking-30hrs.com,phishing
itau30horas.atualizaonlinenovo.com.br,phishing
itau30hr.com,phishing
itau30hrs.com,phishing
itaubanklines.gq,phishing
itaubankonline.gq,phishing
itaucard.trocarpontos.com,phishing
itaucard202.xyz,phishing
itaucliente.com,phishing
itaucomvoce.com,phishing
itauconfirmacoes.com,phishing
itaulimite.com,phishing
itaulinesms.com,phishing
itauunibanco.gq,phishing
itcf20.com,phishing
itchrd.us,benign
itclas30horas-personalite.com,phishing
itcot.com,benign
itcurier.ro,phishing
itdarsgah.com.websitedetective.net,benign
itdiversa.com,phishing
itech.com.pk,phishing
itechlaw.org,benign
item-48172274289.co.uk,phishing
item-49342201.co.uk,phishing
item-marketplace109032893287.000webhostapp.com,phishing
item092883772911.altervista.org,benign
item09843274384374673647.altervista.org,benign
item2983384401.0fees.org,benign
item32098388426.0fees.org,benign
item3820983993.0fees.org,benign
item38247932782333.0fees.org,benign
item4828408239.0fees.org,benign
item485986021098.0fees.org,benign
item849284634.0fees.org,benign
itendstoday.com,benign
itex-radiostations.blogspot.com,benign
itf-canada.com,benign
itfinancemanager.com,benign
itg.com,benign
itgins.do,phishing
itglance.com,phishing
itguruinstitute.com,phishing
ithinkiluvmylife.blogspot.com,benign
ithinksew.com,benign
iti.itau,phishing
itibaninstalacoes.com.br,phishing
itibr.org.br,phishing
itiolo.gq,phishing
itismeleslie.blogspot.com,benign
itistheworldthatmadeyousmall.com,benign
itm2057.com,benign
itm3290832093323.0fees.org,benign
itm38208929933.0fees.org,benign
itm435743857084590239044.altervista.org,benign
itm64736589365.0fees.org,benign
itmart.pk,benign
itmhostserver.com,phishing
itms.cfox.com,benign
itnowitau.com.br,phishing
itol.com,benign
itoops.com,phishing
itox.com,benign
itqandigital.com,phishing
itracebiomed.com,phishing
itrechtsanwalt.at,malware
itrustmydog.com,phishing
its-hyderabad.com,benign
its.dadeschools.net,benign
its.unc.edu,benign
itsallaboutlappy.com,benign
itsallndadoe.com,benign
itsapursething.com,benign
itsass.net,benign
itsastampthing-vicki.blogspot.com,benign
itsawildlife.blogspot.com,benign
itscalledfootball.com,benign
itsecom.pl,phishing
itservicehelpseskportal.000webhostapp.com,phishing
itsmaden.com,phishing
itsmyheart.org,benign
itsnever-blackandwhite.blogspot.com,benign
itsnotonething.com,benign
itstheminute.wordpress.com,benign
itstore.my,phishing
itsy-bitsywonderland.blogspot.fi,benign
itsyourturn.com,benign
itt.supporto-whtsuypp.com,phishing
ittutorial1.mobify.me,benign
ittyguru.com,phishing
itudentryi.com,phishing
itune-appleid.com,phishing
ituneradio.blogspot.com,benign
itunes-active.co.uk,phishing
itunes-app.xyz,phishing
itunes-apple-update.com,phishing
itunes-renewal-subscription.com,phishing
itunes-storeses.org,phishing
itunes-supporto-apple-ufficiale-id-apple.insove.com,phishing
itunes.arizona.edu,benign
itunes.berkeley.edu,benign
itunes.music2716-sudis-appleid.vrs-gravsdelectronic-electronicalverification.arteirapatchwork.com.br,phishing
itunesconnect.apple.com-webobjects-itunesconnect.woa.archiefvernietigen.nu,phishing
itunesgenerator.com,phishing
itup.co.in,phishing
itupg.000webhostapp.com,phishing
itv.com,benign
itvertical.com,phishing
itvs.org,benign
itwasthebestnightever.com,benign
itworldsol.com,phishing
itworms.com,phishing
iu54ere.for-more.biz,phishing
iuhbjhjn.co.vu,phishing
iuhoosiers.cstv.com,benign
iulkijatrefeg.com,phishing
iup.edu,benign
iupui.edu,benign
iusb.edu,benign
iuyyx-shop.com,phishing
ivalidation-manage-secunder-forget.tk,phishing
ivalue-s.com,phishing
ivana123456789.0fees.net,benign
ivanco.ca,benign
ivanhill5478.blogspot.com,benign
ivankoloff.com,benign
ivanpahsolar.com,benign
ivansehoo.blogspot.com,benign
ivansheroes.blogspot.com,benign
ivcampus.sdsu.edu,benign
iveo.com.my,phishing
ivillage.com,benign
ivillecs.com,phishing
ivonnehernandez.com,benign
ivorypearlinteriors.com,benign
ivtechcorp.com,benign
ivy-wynn.pornstarsblogs.net,benign
ivybetty.com,benign
ivylodge.com,benign
ivymedia.com,benign
ivyrosepublishing.smugmug.com,benign
ivywintersonline.com,benign
ivywritersparis.blogspot.com,benign
iwangetherrr.com,phishing
iwantavolkswagenbus.com,benign
iwantyoutostay.co.uk,phishing
iwatchsonny.com,benign
iwc.edu,benign
iwilson.com,benign
iwin.com,benign
iwishiknewit.com,benign
iwork4g.org,phishing
iwss2012.net,benign
iwsxzsa24.club,phishing
iwu.edu,benign
iwxindia.in,phishing
ix3rukia.blogspot.com,benign
ixmwqbvtibvv428mu4as.maherstcottage.com.au,phishing
ixnstream.eu,phishing
ixsvzsf5ee.bradul.creatory.org,phishing
iyaho0new.com,phishing
iyanu.info,phishing
iyaz.warnerbrosrecordsstore.com,benign
iyiauauissa.iiyioapyiyiu.xyz,phishing
iyitakipci.com,phishing
iza-chan.deviantart.com,benign
iza-now.livejournal.com,benign
iza-online.org,benign
iza.co.za,benign
izaart.deviantart.com,benign
izalavamp.com,benign
izaloubser.co.za,benign
izarestaurant.com,benign
izascakes.blogspot.com,benign
izasdeli.com,benign
izawonderland.blogspot.com,benign
izhkomstroy.ru,phishing
iziis.edu.mk,benign
izmirhandcraftedleather.com,phishing
izolacija.tk,phishing
izumi.com.bd,phishing
izumrud-luxury.ru,malware
j-archive.com,benign
j-lafferty.com,benign
j-league.theoffside.com,benign
j-morris.gonetoosoon.org,benign
j-popworld.com,benign
j-storm.bandcamp.com,benign
j-storm.net,benign
j24cdnnats2010.wordpress.com,benign
j49f2ihpk0gtubabhlqd.businessrulesanalysis.com,phishing
j583923.myjino.ru,phishing
j603660.myjino.ru,phishing
j679964.myjino.ru,phishing
j778446.myjino.ru,phishing
j784108.myjino.ru,phishing
j7b5ovjdp0gyan3zph0y.littlematchagirl.com.au,phishing
j800151.myjino.ru,phishing
j804324.myjino.ru,phishing
j804505.myjino.ru,phishing
j819350.myjino.ru,phishing
j821394.myjino.ru,phishing
j821738.myjino.ru,phishing
j822342.myjino.ru,phishing
j824816.myjino.ru,phishing
j831220.myjino.ru,phishing
j831675.myjino.ru,phishing
j840525.myjino.ru,phishing
j872867.myjino.ru,phishing
j9aspxzoas.appspot.com,phishing
ja20.com,benign
jaablaw.com,benign
jaaeza.com,phishing
jaba56yu.alarmandburglarsystems.com.au,phishing
jabarizuberi.wordpress.com,benign
jabe.kz,phishing
jablip.ga,phishing
jacafloristry.co.uk,phishing
jachovemsapos.blogspot.com,benign
jack-rigby.gonetoosoon.org,benign
jackandidreneanderson.com,benign
jackblaytonsons.com,benign
jackclaudenezat.com,benign
jackcullen.blogspot.com,benign
jackdavenport.net,benign
jackdavenportsweepingservices.com,benign
jackdogstudio.com,benign
jackfroese.com,benign
jackfurriers.com,benign
jackgibbons.blogspot.com,benign
jackgordon.org,benign
jackhsu.com,benign
jackhumeadventures.com,benign
jackianderson.com,benign
jackierobinson.ymca.org,benign
jackieszarka.com,phishing
jackiewyatt.com,benign
jackkolse.com,phishing
jacklondon.com,benign
jacklondoninn.com,benign
jacklondonnews.com,benign
jacklondonsq.com,benign
jacklondonsquare.com,benign
jacklondonsquarehotels.com,benign
jacklondonsquaremarket.com,benign
jacknravenpublishing.com,phishing
jackrichardsmith.com,benign
jacksboronewspapers.com,benign
jackshigh.net,phishing
jacksonandcasshomes.com,benign
jacksonbarclaygrocefamilyreunion.com,benign
jacksoncountydemocraticcommittee.org,benign
jacksoncountygov.com,benign
jacksoncountylandtrust.org,benign
jacksoncountypilot.securitylabs.com,benign
jacksondairysupply.com,benign
jacksongov.org,benign
jacksonpollock.org,benign
jacksonreporting.com,benign
jacksonsbutchers.co.uk,benign
jacksontn.golfnation.org,benign
jacksonvillejaguarsnews.com,benign
jacksonvillesharks.org,benign
jacksoo.com,benign
jackstackbbq.com,benign
jacktaylorfilms.com,benign
jacktherapper.no,benign
jackvdw.com,benign
jackwilsonlaw.com,benign
jaclynlinetsky.com,benign
jacob-two-two.com,benign
jacob.aa978.com,malware
jacobantony.com,benign
jacobgrady.com,benign
jacobhess.blogspot.com,benign
jacobjenkins.deviantart.com,benign
jacobs-construction.com,benign
jacobs-dach.com,phishing
jacobsmount.com,benign
jacohd.org,benign
jacowater12.com,benign
jacquelinekentcooke.businesscard2.com,benign
jacquelinesbistro.foodpages.ca,benign
jacques-duclo.xanga.com,benign
jacquesamand.com,benign
jacquesbakeryinc.com,benign
jacquesbarbey.com,benign
jacquescartierpizza.foodpages.ca,benign
jacquescoulbault.com,benign
jacquesgarnierphotography.com,benign
jacquessmit.com,benign
jacquestrudelconstruction.com,benign
jactpysy.myutilitydomain.com,phishing
jadaliyya.com,benign
jadamsmith.net,benign
jadaqroup.com,phishing
jadassoc.com,benign
jadavpur.edu,benign
jadcc19a.beget.tech,phishing
jadcc1k7.beget.tech,phishing
jade-raymond.com,benign
jaderaymond.fansiter.com,benign
jadesprings.in,phishing
jaedad.net,phishing
jaemarie2003.iowapages.org,benign
jafloorsatlanta.com,phishing
jag.navy.mil,benign
jagakarsacusid.masterweb.id,phishing
jagcontractor.com,phishing
jagex.nu,phishing
jagexltd.v2hd.com,benign
jaghomeimprovement.com,phishing
jaglovs.blogspot.com,benign
jagoanmarketplace.com,phishing
jagritisocial.com,phishing
jagsportsboosters.webs.com,benign
jaguardriversbop.co.nz,phishing
jaguars.com,benign
jah.skateparkvr.com,malware
jahnscpa.com,phishing
jailanta-asli.com,phishing
jaimacslicks.com,phishing
jaimefavorites.blogspot.com,benign
jaiminimoorti.com,phishing
jaimshowroom.com,phishing
jaipurdentalimplant.com,phishing
jaipurescortsgirls.com,phishing
jaipurmc.org,benign
jaisadguru.com,phishing
jaisalmer-in-jeopardy.org,benign
jaitchison.com,benign
jaiuwx67.beget.tech,phishing
jaixnchoncolimited.yolasite.com,benign
jajananpasarbukastiah.id,phishing
jakbar.ppg.or.id,phishing
jakefitnessinc.com,benign
jakitweb.com,phishing
jalavoie-equip.com,benign
jalfredsmithsr-ministries.org,benign
jallen.cbhoa.com,benign
jalowicehodowlane.pl,phishing
jamaica50.com,benign
jamaicafiles.com,benign
jamaicafootball.blogspot.com,benign
jamaican-culture.blogspot.com,benign
jamaicanancestry.com,benign
jamaicandancehallmusic.com,benign
jamaicandating.com,benign
jamaicanewsonline.com,benign
jamaicanlawyer.com,benign
jamaicanliaisonservice.com,benign
jamaicanmusictv.com,benign
jamaicanottawaassn.org,benign
jamalpo2.beget.tech,phishing
jambonbeurre.blogspot.com,benign
jamconnect.com,benign
jamelin.cl,phishing
james-cochrane.co.uk,benign
james-edward-mulcahy.com,benign
james-herbert.co.uk,benign
james-r-coffey-writing-services.blogspot.com,benign
james-whitmore.ememorials.in,benign
james-x-lily.deviantart.com,benign
james2kool.5gbfree.com,phishing
jamesalderson.net,benign
jamesallard.com,benign
jamesarness.com,benign
jamesazacharyjr.com,benign
jamesbarclay.com,benign
jamesbarney.com,benign
jamesbauer.woodsbros.com,benign
jamesbayrental.com,benign
jamesbeatystoronto.blogspot.com,benign
jamesblackmanagement.com,benign
jamesbrownlaw.com,benign
jamesbrownlaw.net,benign
jamescampbell.realestatecolumbia.com,benign
jamescampbell.remax.com,benign
jamesccochrane.co.uk,benign
jamescecilauctioneers.com,benign
jamescochrane.net,benign
jamescochrane.screendreamer.com,benign
jamescochranemusic.com,benign
jamescsc3.000webhostapp.com,phishing
jamescsi.com,phishing
jamesdaceypt.co.uk,phishing
jamesdouglasofbc.blogspot.com,benign
jamesedwardmartinez.com,benign
jamesepperson.com,benign
jamesgarfield.org,benign
jamesgarfieldfacts.com,benign
jamesgelfand.com,benign
jamesgrantmcgill.com,benign
jamesherbert.org,benign
jamesherbertpaintings.com,benign
jameshough.com,benign
jameshuntermusic.com,benign
jamesjchou.com,benign
jamesjmcshanetile.com,benign
jamesjones.org,benign
jamesjonesliterarysociety.org,benign
jamesjoyce.ie,benign
jameskeil.com,benign
jamesloyless.com,phishing
jamesmcgill.com,benign
jamesmcgill.realtysouth.com,benign
jamesmcshane.blogspot.com,benign
jamesmcshane.com,benign
jamesodonnellart.wordpress.com,benign
jamesokumu.com,phishing
jamesotteson.com,benign
jamespatrickgibson.net,phishing
jamesray.com,benign
jamesrblack.com,benign
jamesreagandds.com,benign
jamesrgarringerphotography.blogspot.com,benign
jamesrgoodwin.com,benign
jamesrick.com,benign
jamesrjohnstonchair.dal.ca,benign
jamesrlee.org,benign
jamesrmoder.com,benign
jamesrose-writer.blogspot.com,benign
jamesrskinner.blogspot.com,benign
jamesrwilson.com,benign
jamessdixon.wordpress.com,benign
jamesshapiro.net,benign
jamesslyhomeloans.com,benign
jamesthewriter.com,benign
jamestilley.com,benign
jamestjones.com,benign
jamestownsoccer.com.au,phishing
jameswantstoknowyou.com,benign
jameswestcott.talktalk.net,benign
jameswillis.net,benign
jameswood.com,benign
jameswright.co.nz,benign
jamie-dixon.co.uk,benign
jamie-dixon.memory-of.com,benign
jamie-gold.org,benign
jamiegold.com,benign
jamiegold.net,benign
jamiegoldpokerfan.info,benign
jamiegreenberg.com,benign
jamiep.com,benign
jamiepotts.blogspot.com,benign
jamieruben.com,benign
jamiesmalley.blogspot.com,benign
jaminjubilee.com,phishing
jamioza.com,phishing
jamison.bucks.pa.foreclosuredatabank.com,benign
jamison.pennsylvania.com,benign
jamisonandgreen.co.uk,benign
jamisongreen.com,benign
jamisonkayltd.com,benign
jamisonlawoffice.net,benign
jamisonpark.myaptportal.com,benign
jammulinks.com,phishing
jamnam.com,phishing
jamsmsltd.000webhostapp.com,phishing
jamthailand.com,phishing
jamtight.ca,phishing
jan.innosked.com,benign
janagames.com,phishing
janakuzc.beget.tech,phishing
jancoks.blogspot.com,benign
jandbassociates.com,benign
jandglandscaping.ca,phishing
jandkdistributors.com,benign
jandlenterprisesinc.com,phishing
jane-40somethingmag.bravomamas.com,benign
jane-wyman.com,benign
janearchibald.com,benign
janeasher.com,benign
janeashleyhome.com,benign
janeausten.org,benign
janebakerart.com,benign
janeconnory.com,benign
janedoemain.com,phishing
janegbaker.com,benign
janekcarrillo45kn.000webhostapp.com,phishing
janellerealtors.com,phishing
janet-wyatt.gonetoosoon.org,benign
janetberckefeldt.000webhostapp.com,phishing
janetrosecrans34.org,phishing
janetrussellpresents.com,benign
janetsmith562.000webhostapp.com,phishing
janettimeline.over-blog.com,benign
janewayandseven4ever.com,benign
janewyman.2p.net,benign
janganlupabahagia404.000webhostapp.com,phishing
jango.com,benign
janhaintu.igg.biz,phishing
janicearthur.com,benign
janicenewton.com,benign
janinafialkowska.com,benign
janinexegon.deviantart.com,benign
